I210911 19:12:54.677410 1 util/log/file_sync_buffer.go:238 ⋮ [config]   file created at: 2021/09/11 19:12:54
I210911 19:18:13.758549 437 2@gossip/gossip.go:567 ⋮ [n2] 191 +  3: ‹localhost:26259› (4m58s)
I210911 19:18:13.766927 440 2@server/status/runtime.go:569 ⋮ [n2] 192  runtime stats: 189 MiB RSS, 222 goroutines (stacks: 3.2 MiB), 31 MiB/62 MiB Go alloc/total (heap fragmentation: 7.1 MiB, heap reserved: 12 MiB, heap released: 10 MiB), 37 MiB/38 MiB CGO alloc/total (0.1 CGO/sec), 1.6/0.4 %(u/s)time, 0.0 %gc (0x), 673 KiB/673 KiB (r/w)net
I210911 19:18:23.766773 440 2@server/status/runtime.go:569 ⋮ [n2] 193  runtime stats: 190 MiB RSS, 221 goroutines (stacks: 3.5 MiB), 26 MiB/62 MiB Go alloc/total (heap fragmentation: 9.6 MiB, heap reserved: 14 MiB, heap released: 10 MiB), 37 MiB/38 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.4 %(u/s)time, 0.0 %gc (0x), 680 KiB/680 KiB (r/w)net
I210911 19:18:33.767115 440 2@server/status/runtime.go:569 ⋮ [n2] 194  runtime stats: 193 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 40 MiB/62 MiB Go alloc/total (heap fragmentation: 5.6 MiB, heap reserved: 4.4 MiB, heap released: 10 MiB), 37 MiB/38 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.4 %(u/s)time, 0.0 %gc (0x), 642 KiB/642 KiB (r/w)net
I210911 19:18:43.767207 440 2@server/status/runtime.go:569 ⋮ [n2] 195  runtime stats: 193 MiB RSS, 223 goroutines (stacks: 3.4 MiB), 34 MiB/63 MiB Go alloc/total (heap fragmentation: 6.8 MiB, heap reserved: 10 MiB, heap released: 9.5 MiB), 37 MiB/38 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.3 %(u/s)time, 0.0 %gc (0x), 645 KiB/645 KiB (r/w)net
I210911 19:18:53.767156 440 2@server/status/runtime.go:569 ⋮ [n2] 196  runtime stats: 193 MiB RSS, 224 goroutines (stacks: 3.3 MiB), 26 MiB/61 MiB Go alloc/total (heap fragmentation: 10 MiB, heap reserved: 14 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.2 CGO/sec), 1.5/0.3 %(u/s)time, 0.0 %gc (0x), 649 KiB/648 KiB (r/w)net
I210911 19:19:03.767642 440 2@server/status/runtime.go:569 ⋮ [n2] 197  runtime stats: 195 MiB RSS, 224 goroutines (stacks: 3.8 MiB), 40 MiB/61 MiB Go alloc/total (heap fragmentation: 5.6 MiB, heap reserved: 3.1 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.5 %(u/s)time, 0.0 %gc (0x), 646 KiB/646 KiB (r/w)net
I210911 19:19:13.758572 437 2@gossip/gossip.go:567 ⋮ [n2] 198  gossip status (ok, 3 node‹s›)
I210911 19:19:13.758572 437 2@gossip/gossip.go:567 ⋮ [n2] 198 +gossip client (1/3 cur/max conns)
I210911 19:19:13.758572 437 2@gossip/gossip.go:567 ⋮ [n2] 198 +  1: ‹localhost:26257› (6m0s: infos 1052/869 sent/received, bytes 221270B/181070B sent/received)
I210911 19:19:13.758572 437 2@gossip/gossip.go:567 ⋮ [n2] 198 +gossip server (1/3 cur/max conns, infos 2105/1660 sent/received, bytes 450422B/325300B sent/received)
I210911 19:19:13.758572 437 2@gossip/gossip.go:567 ⋮ [n2] 198 +  3: ‹localhost:26259› (5m58s)
I210911 19:19:13.766882 440 2@server/status/runtime.go:569 ⋮ [n2] 199  runtime stats: 196 MiB RSS, 224 goroutines (stacks: 3.3 MiB), 34 MiB/64 MiB Go alloc/total (heap fragmentation: 7.0 MiB, heap reserved: 11 MiB, heap released: 9.0 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.4 %(u/s)time, 0.0 %gc (0x), 644 KiB/643 KiB (r/w)net
I210911 19:19:23.767023 440 2@server/status/runtime.go:569 ⋮ [n2] 200  runtime stats: 197 MiB RSS, 223 goroutines (stacks: 3.6 MiB), 28 MiB/62 MiB Go alloc/total (heap fragmentation: 8.4 MiB, heap reserved: 13 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.3 %(u/s)time, 0.0 %gc (0x), 697 KiB/696 KiB (r/w)net
I210911 19:19:33.767123 440 2@server/status/runtime.go:569 ⋮ [n2] 201  runtime stats: 198 MiB RSS, 223 goroutines (stacks: 3.8 MiB), 41 MiB/62 MiB Go alloc/total (heap fragmentation: 4.8 MiB, heap reserved: 3.0 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 0.9/0.4 %(u/s)time, 0.0 %gc (0x), 628 KiB/627 KiB (r/w)net
I210911 19:19:43.767868 440 2@server/status/runtime.go:569 ⋮ [n2] 202  runtime stats: 199 MiB RSS, 223 goroutines (stacks: 3.2 MiB), 34 MiB/62 MiB Go alloc/total (heap fragmentation: 7.0 MiB, heap reserved: 8.8 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.2 %(u/s)time, 0.0 %gc (0x), 635 KiB/634 KiB (r/w)net
I210911 19:19:53.767236 440 2@server/status/runtime.go:569 ⋮ [n2] 203  runtime stats: 200 MiB RSS, 222 goroutines (stacks: 3.3 MiB), 26 MiB/62 MiB Go alloc/total (heap fragmentation: 9.6 MiB, heap reserved: 14 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.8/0.5 %(u/s)time, 0.0 %gc (0x), 648 KiB/649 KiB (r/w)net
I210911 19:20:03.767536 440 2@server/status/runtime.go:569 ⋮ [n2] 204  runtime stats: 201 MiB RSS, 222 goroutines (stacks: 3.7 MiB), 40 MiB/62 MiB Go alloc/total (heap fragmentation: 5.5 MiB, heap reserved: 3.7 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.5 %(u/s)time, 0.0 %gc (0x), 639 KiB/637 KiB (r/w)net
I210911 19:20:13.758623 437 2@gossip/gossip.go:567 ⋮ [n2] 205  gossip status (ok, 3 node‹s›)
I210911 19:20:13.758623 437 2@gossip/gossip.go:567 ⋮ [n2] 205 +gossip client (1/3 cur/max conns)
I210911 19:20:13.758623 437 2@gossip/gossip.go:567 ⋮ [n2] 205 +  1: ‹localhost:26257› (7m0s: infos 1206/1006 sent/received, bytes 261718B/203503B sent/received)
I210911 19:20:13.758623 437 2@gossip/gossip.go:567 ⋮ [n2] 205 +gossip server (1/3 cur/max conns, infos 2424/1931 sent/received, bytes 535482B/369054B sent/received)
I210911 19:20:13.758623 437 2@gossip/gossip.go:567 ⋮ [n2] 205 +  3: ‹localhost:26259› (6m58s)
I210911 19:20:13.767758 440 2@server/status/runtime.go:569 ⋮ [n2] 206  runtime stats: 202 MiB RSS, 222 goroutines (stacks: 3.2 MiB), 34 MiB/64 MiB Go alloc/total (heap fragmentation: 6.7 MiB, heap reserved: 11 MiB, heap released: 8.6 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 2.0/0.4 %(u/s)time, 0.0 %gc (0x), 670 KiB/670 KiB (r/w)net
I210911 19:20:23.767928 440 2@server/status/runtime.go:569 ⋮ [n2] 207  runtime stats: 203 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 26 MiB/62 MiB Go alloc/total (heap fragmentation: 9.7 MiB, heap reserved: 13 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.9/0.2 %(u/s)time, 0.0 %gc (0x), 682 KiB/680 KiB (r/w)net
I210911 19:20:33.767427 440 2@server/status/runtime.go:569 ⋮ [n2] 208  runtime stats: 204 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 40 MiB/62 MiB Go alloc/total (heap fragmentation: 5.7 MiB, heap reserved: 3.2 MiB, heap released: 11 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.4 %(u/s)time, 0.0 %gc (0x), 622 KiB/620 KiB (r/w)net
I210911 19:20:36.422944 32055 sql/catalog/lease/lease.go:810 ⋮ [n2] 209  new lease: ‹52("dinodb") ver=2:1631388343.895412870,0, refcount=0›
I210911 19:20:43.767857 440 2@server/status/runtime.go:569 ⋮ [n2] 210  runtime stats: 205 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 34 MiB/63 MiB Go alloc/total (heap fragmentation: 6.0 MiB, heap reserved: 11 MiB, heap released: 9.3 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.6/0.4 %(u/s)time, 0.0 %gc (0x), 731 KiB/730 KiB (r/w)net
I210911 19:20:53.767778 440 2@server/status/runtime.go:569 ⋮ [n2] 211  runtime stats: 206 MiB RSS, 222 goroutines (stacks: 3.5 MiB), 28 MiB/63 MiB Go alloc/total (heap fragmentation: 8.3 MiB, heap reserved: 15 MiB, heap released: 9.3 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 2.1/0.2 %(u/s)time, 0.0 %gc (0x), 695 KiB/694 KiB (r/w)net
I210911 19:21:03.768328 440 2@server/status/runtime.go:569 ⋮ [n2] 212  runtime stats: 208 MiB RSS, 222 goroutines (stacks: 3.6 MiB), 42 MiB/63 MiB Go alloc/total (heap fragmentation: 4.7 MiB, heap reserved: 4.5 MiB, heap released: 9.3 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.4 %(u/s)time, 0.0 %gc (0x), 618 KiB/616 KiB (r/w)net
I210911 19:21:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 213  gossip status (ok, 3 node‹s›)
I210911 19:21:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 213 +gossip client (1/3 cur/max conns)
I210911 19:21:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 213 +  1: ‹localhost:26257› (8m0s: infos 1378/1132 sent/received, bytes 304957B/225412B sent/received)
I210911 19:21:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 213 +gossip server (1/3 cur/max conns, infos 2762/2184 sent/received, bytes 623273B/412041B sent/received)
I210911 19:21:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 213 +  3: ‹localhost:26259› (7m58s)
I210911 19:21:13.767752 440 2@server/status/runtime.go:569 ⋮ [n2] 214  runtime stats: 208 MiB RSS, 222 goroutines (stacks: 3.3 MiB), 36 MiB/63 MiB Go alloc/total (heap fragmentation: 6.7 MiB, heap reserved: 9.3 MiB, heap released: 9.3 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.4 %(u/s)time, 0.0 %gc (0x), 640 KiB/639 KiB (r/w)net
I210911 19:21:23.767728 440 2@server/status/runtime.go:569 ⋮ [n2] 215  runtime stats: 210 MiB RSS, 221 goroutines (stacks: 3.4 MiB), 29 MiB/64 MiB Go alloc/total (heap fragmentation: 8.0 MiB, heap reserved: 15 MiB, heap released: 9.0 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.3 %(u/s)time, 0.0 %gc (0x), 680 KiB/679 KiB (r/w)net
I210911 19:21:33.767784 440 2@server/status/runtime.go:569 ⋮ [n2] 216  runtime stats: 210 MiB RSS, 221 goroutines (stacks: 3.7 MiB), 43 MiB/64 MiB Go alloc/total (heap fragmentation: 4.5 MiB, heap reserved: 3.8 MiB, heap released: 9.0 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 636 KiB/636 KiB (r/w)net
I210911 19:21:43.768263 440 2@server/status/runtime.go:569 ⋮ [n2] 217  runtime stats: 212 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 35 MiB/65 MiB Go alloc/total (heap fragmentation: 7.0 MiB, heap reserved: 11 MiB, heap released: 7.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.4 %(u/s)time, 0.0 %gc (0x), 625 KiB/624 KiB (r/w)net
I210911 19:21:53.767921 440 2@server/status/runtime.go:569 ⋮ [n2] 218  runtime stats: 212 MiB RSS, 222 goroutines (stacks: 2.4 MiB), 25 MiB/64 MiB Go alloc/total (heap fragmentation: 11 MiB, heap reserved: 18 MiB, heap released: 8.3 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.2 %(u/s)time, 0.0 %gc (0x), 645 KiB/645 KiB (r/w)net
I210911 19:22:03.768108 440 2@server/status/runtime.go:569 ⋮ [n2] 219  runtime stats: 214 MiB RSS, 222 goroutines (stacks: 3.5 MiB), 38 MiB/63 MiB Go alloc/total (heap fragmentation: 6.7 MiB, heap reserved: 5.8 MiB, heap released: 9.8 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.1 %(u/s)time, 0.0 %gc (0x), 635 KiB/634 KiB (r/w)net
I210911 19:22:13.758716 437 2@gossip/gossip.go:567 ⋮ [n2] 220  gossip status (ok, 3 node‹s›)
I210911 19:22:13.758716 437 2@gossip/gossip.go:567 ⋮ [n2] 220 +gossip client (1/3 cur/max conns)
I210911 19:22:13.758716 437 2@gossip/gossip.go:567 ⋮ [n2] 220 +  1: ‹localhost:26257› (9m0s: infos 1555/1256 sent/received, bytes 330071B/247017B sent/received)
I210911 19:22:13.758716 437 2@gossip/gossip.go:567 ⋮ [n2] 220 +gossip server (1/3 cur/max conns, infos 3102/2436 sent/received, bytes 673255B/454595B sent/received)
I210911 19:22:13.758716 437 2@gossip/gossip.go:567 ⋮ [n2] 220 +  3: ‹localhost:26259› (8m58s)
I210911 19:22:13.768545 440 2@server/status/runtime.go:569 ⋮ [n2] 221  runtime stats: 214 MiB RSS, 222 goroutines (stacks: 3.1 MiB), 31 MiB/63 MiB Go alloc/total (heap fragmentation: 7.6 MiB, heap reserved: 13 MiB, heap released: 9.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.4 %(u/s)time, 0.0 %gc (0x), 647 KiB/647 KiB (r/w)net
I210911 19:22:23.768220 440 2@server/status/runtime.go:569 ⋮ [n2] 222  runtime stats: 215 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 26 MiB/63 MiB Go alloc/total (heap fragmentation: 10 MiB, heap reserved: 15 MiB, heap released: 9.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.9/0.5 %(u/s)time, 0.0 %gc (0x), 702 KiB/702 KiB (r/w)net
I210911 19:22:33.768138 440 2@server/status/runtime.go:569 ⋮ [n2] 223  runtime stats: 216 MiB RSS, 221 goroutines (stacks: 3.7 MiB), 40 MiB/63 MiB Go alloc/total (heap fragmentation: 6.2 MiB, heap reserved: 4.9 MiB, heap released: 9.5 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.2 %(u/s)time, 0.0 %gc (0x), 630 KiB/629 KiB (r/w)net
I210911 19:22:43.768248 440 2@server/status/runtime.go:569 ⋮ [n2] 224  runtime stats: 217 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 32 MiB/64 MiB Go alloc/total (heap fragmentation: 7.1 MiB, heap reserved: 12 MiB, heap released: 8.8 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.3 %(u/s)time, 0.0 %gc (0x), 630 KiB/629 KiB (r/w)net
I210911 19:22:53.769175 440 2@server/status/runtime.go:569 ⋮ [n2] 225  runtime stats: 218 MiB RSS, 222 goroutines (stacks: 3.4 MiB), 47 MiB/64 MiB Go alloc/total (heap fragmentation: 3.9 MiB, heap reserved: 1.2 MiB, heap released: 8.8 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.3 %(u/s)time, 0.0 %gc (0x), 644 KiB/643 KiB (r/w)net
I210911 19:23:03.768832 440 2@server/status/runtime.go:569 ⋮ [n2] 226  runtime stats: 219 MiB RSS, 222 goroutines (stacks: 3.6 MiB), 40 MiB/66 MiB Go alloc/total (heap fragmentation: 6.3 MiB, heap reserved: 6.5 MiB, heap released: 7.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.8/0.7 %(u/s)time, 0.0 %gc (0x), 654 KiB/655 KiB (r/w)net
I210911 19:23:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 227  gossip status (ok, 3 node‹s›)
I210911 19:23:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 227 +gossip client (1/3 cur/max conns)
I210911 19:23:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 227 +  1: ‹localhost:26257› (10m0s: infos 1716/1387 sent/received, bytes 352511B/268846B sent/received)
I210911 19:23:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 227 +gossip server (1/3 cur/max conns, infos 3432/2686 sent/received, bytes 721205B/495677B sent/received)
I210911 19:23:13.758578 437 2@gossip/gossip.go:567 ⋮ [n2] 227 +  3: ‹localhost:26259› (9m58s)
I210911 19:23:13.768452 440 2@server/status/runtime.go:569 ⋮ [n2] 228  runtime stats: 220 MiB RSS, 222 goroutines (stacks: 3.1 MiB), 32 MiB/66 MiB Go alloc/total (heap fragmentation: 7.0 MiB, heap reserved: 15 MiB, heap released: 7.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.2 %(u/s)time, 0.0 %gc (0x), 636 KiB/637 KiB (r/w)net
I210911 19:23:23.768466 440 2@server/status/runtime.go:569 ⋮ [n2] 229  runtime stats: 221 MiB RSS, 221 goroutines (stacks: 3.6 MiB), 28 MiB/64 MiB Go alloc/total (heap fragmentation: 8.6 MiB, heap reserved: 14 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.6/0.6 %(u/s)time, 0.0 %gc (0x), 1.3 MiB/742 KiB (r/w)net
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230  
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +__level_____count____size___score______in__ingest(sz_cnt)____move(sz_cnt)___write(sz_cnt)____read___r-amp___w-amp
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +    WAL         5    51 M       -    53 M       -       -       -       -    53 M       -       -       -     1.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      0         0     0 B    0.00   2.0 M   252 K     171     0 B       0   464 K      36     0 B       0     0.2
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      1         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      2         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      3         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      4         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      5         0     0 B    0.00     0 B     0 B       0     0 B       0     0 B       0     0 B       0     0.0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +      6         1   239 K       -   805 K    91 K      45   1.4 K       1   6.2 M      85   6.8 M       1     7.9
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +  total         1   239 K       -    53 M   342 K     216   1.4 K       1    60 M     121   6.8 M       1     1.1
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +  flush        36
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +compact       117     0 B             0 B  (size == estimated-debt, in = in-progress-bytes)
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 + memtbl         5    62 M
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +zmemtbl         0     0 B
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 +   ztbl         0     0 B
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 + bcache        17   569 K   92.7%  (score == hit-rate)
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 + tcache         1   616 B   97.4%  (score == hit-rate)
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 + titers         0
I210911 19:23:33.759959 436 kv/kvserver/store.go:2674 ⋮ [n2,s2] 230 + filter         -       -   70.7%  (score == utility)
I210911 19:23:33.769255 440 2@server/status/runtime.go:569 ⋮ [n2] 231  runtime stats: 220 MiB RSS, 221 goroutines (stacks: 3.8 MiB), 43 MiB/64 MiB Go alloc/total (heap fragmentation: 4.4 MiB, heap reserved: 3.9 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.3 %(u/s)time, 0.0 %gc (0x), 651 KiB/650 KiB (r/w)net
I210911 19:23:43.769071 440 2@server/status/runtime.go:569 ⋮ [n2] 232  runtime stats: 223 MiB RSS, 224 goroutines (stacks: 3.3 MiB), 35 MiB/64 MiB Go alloc/total (heap fragmentation: 6.7 MiB, heap reserved: 9.7 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.7/0.5 %(u/s)time, 0.0 %gc (0x), 640 KiB/640 KiB (r/w)net
I210911 19:23:53.769170 440 2@server/status/runtime.go:569 ⋮ [n2] 233  runtime stats: 223 MiB RSS, 222 goroutines (stacks: 3.3 MiB), 26 MiB/64 MiB Go alloc/total (heap fragmentation: 10 MiB, heap reserved: 15 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.9/0.2 %(u/s)time, 0.0 %gc (0x), 647 KiB/647 KiB (r/w)net
I210911 19:24:03.768722 440 2@server/status/runtime.go:569 ⋮ [n2] 234  runtime stats: 225 MiB RSS, 222 goroutines (stacks: 3.6 MiB), 40 MiB/64 MiB Go alloc/total (heap fragmentation: 6.0 MiB, heap reserved: 5.4 MiB, heap released: 9.1 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.3/0.4 %(u/s)time, 0.0 %gc (0x), 634 KiB/633 KiB (r/w)net
I210911 19:24:13.758590 437 2@gossip/gossip.go:567 ⋮ [n2] 235  gossip status (ok, 3 node‹s›)
I210911 19:24:13.758590 437 2@gossip/gossip.go:567 ⋮ [n2] 235 +gossip client (1/3 cur/max conns)
I210911 19:24:13.758590 437 2@gossip/gossip.go:567 ⋮ [n2] 235 +  1: ‹localhost:26257› (11m0s: infos 1886/1517 sent/received, bytes 376251B/291063B sent/received)
I210911 19:24:13.758590 437 2@gossip/gossip.go:567 ⋮ [n2] 235 +gossip server (1/3 cur/max conns, infos 3774/2934 sent/received, bytes 770574B/537094B sent/received)
I210911 19:24:13.758590 437 2@gossip/gossip.go:567 ⋮ [n2] 235 +  3: ‹localhost:26259› (10m58s)
I210911 19:24:13.768989 440 2@server/status/runtime.go:569 ⋮ [n2] 236  runtime stats: 225 MiB RSS, 222 goroutines (stacks: 3.2 MiB), 33 MiB/64 MiB Go alloc/total (heap fragmentation: 6.9 MiB, heap reserved: 12 MiB, heap released: 8.8 MiB), 69 MiB/70 MiB CGO alloc/total (0.1 CGO/sec), 1.5/0.4 %(u/s)time, 0.0 %gc (0x), 637 KiB/636 KiB (r/w)net
I210911 19:24:23.769423 440 2@server/status/runtime.go:569 ⋮ [n2] 237  runtime stats: 179 MiB RSS, 221 goroutines (stacks: 3.0 MiB), 38 MiB/76 MiB Go alloc/total (heap fragmentation: 7.2 MiB, heap reserved: 17 MiB, heap released: 64 MiB), 71 MiB/75 MiB CGO alloc/total (47.5 CGO/sec), 5.5/0.6 %(u/s)time, 0.0 %gc (0x), 681 KiB/683 KiB (r/w)net
I210911 19:24:33.768894 440 2@server/status/runtime.go:569 ⋮ [n2] 238  runtime stats: 180 MiB RSS, 221 goroutines (stacks: 2.5 MiB), 25 MiB/76 MiB Go alloc/total (heap fragmentation: 11 MiB, heap reserved: 26 MiB, heap released: 64 MiB), 71 MiB/75 MiB CGO alloc/total (1.3 CGO/sec), 1.6/0.5 %(u/s)time, 0.0 %gc (0x), 642 KiB/642 KiB (r/w)net
I210911 19:24:43.768864 440 2@server/status/runtime.go:569 ⋮ [n2] 239  runtime stats: 182 MiB RSS, 221 goroutines (stacks: 3.6 MiB), 39 MiB/64 MiB Go alloc/total (heap fragmentation: 6.5 MiB, heap reserved: 3.9 MiB, heap released: 75 MiB), 71 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.1/0.4 %(u/s)time, 0.0 %gc (0x), 632 KiB/632 KiB (r/w)net
I210911 19:24:53.769555 440 2@server/status/runtime.go:569 ⋮ [n2] 240  runtime stats: 182 MiB RSS, 222 goroutines (stacks: 3.3 MiB), 33 MiB/66 MiB Go alloc/total (heap fragmentation: 6.5 MiB, heap reserved: 13 MiB, heap released: 73 MiB), 71 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.4/0.4 %(u/s)time, 0.0 %gc (0x), 638 KiB/637 KiB (r/w)net
I210911 19:25:03.769939 440 2@server/status/runtime.go:569 ⋮ [n2] 241  runtime stats: 184 MiB RSS, 222 goroutines (stacks: 2.4 MiB), 24 MiB/66 MiB Go alloc/total (heap fragmentation: 11 MiB, heap reserved: 17 MiB, heap released: 73 MiB), 71 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.6/0.4 %(u/s)time, 0.0 %gc (0x), 621 KiB/621 KiB (r/w)net
I210911 19:25:13.758609 437 2@gossip/gossip.go:567 ⋮ [n2] 242  gossip status (ok, 3 node‹s›)
I210911 19:25:13.758609 437 2@gossip/gossip.go:567 ⋮ [n2] 242 +gossip client (1/3 cur/max conns)
I210911 19:25:13.758609 437 2@gossip/gossip.go:567 ⋮ [n2] 242 +  1: ‹localhost:26257› (12m0s: infos 2056/1648 sent/received, bytes 399911B/313388B sent/received)
I210911 19:25:13.758609 437 2@gossip/gossip.go:567 ⋮ [n2] 242 +gossip server (1/3 cur/max conns, infos 4113/3188 sent/received, bytes 819675B/579110B sent/received)
I210911 19:25:13.758609 437 2@gossip/gossip.go:567 ⋮ [n2] 242 +  3: ‹localhost:26259› (11m58s)
I210911 19:25:13.769437 440 2@server/status/runtime.go:569 ⋮ [n2] 243  runtime stats: 184 MiB RSS, 222 goroutines (stacks: 3.7 MiB), 39 MiB/66 MiB Go alloc/total (heap fragmentation: 6.5 MiB, heap reserved: 5.8 MiB, heap released: 73 MiB), 71 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.2/0.3 %(u/s)time, 0.0 %gc (0x), 636 KiB/635 KiB (r/w)net
I210911 19:25:23.769860 440 2@server/status/runtime.go:569 ⋮ [n2] 244  runtime stats: 186 MiB RSS, 221 goroutines (stacks: 3.3 MiB), 34 MiB/67 MiB Go alloc/total (heap fragmentation: 5.5 MiB, heap reserved: 13 MiB, heap released: 72 MiB), 71 MiB/75 MiB CGO alloc/total (0.1 CGO/sec), 1.8/0.2 %(u/s)time, 0.0 %gc (0x), 678 KiB/677 KiB (r/w)net
